participant,profession,age,leading_hand,sex,languages,education
81825c26-8827-4593-bbda-e4e38a55a76c,инженер-металлург,47,правая,женщина,русский,магистратура
444b0913-272d-44d2-8d3b-a7e105ad41dc,Химик,23,правая,мужчина,Русский,бакалавриат
e1e994d4-e563-4513-8ef8-09e6e0f06e92,Инженер по организации перевозок автомобильным транспортом,22,правая,мужчина,Русский,бакалавриат
78837df4-92f1-4727-a1fe-a31252aee805,инженер-проектировщик,29,правая,мужчина,русский,магистратура
81831014-3c69-43bc-a748-b1ac41040063,диспетчер,54,правая,женщина,русский и украинский,средняя школа
4af0ee4d-76f9-4e25-8d3d-85238b0ae4f7,менеджер,41,правая,женщина,русский,бакалавриат
34aad14d-d755-48a8-b418-be95343c8d35,радиоинженер,51,владею обеими руками одинаково,мужчина,русский,бакалавриат
98564e10-fe40-4f3e-84cb-27e1534b2a86,студент,24,правая,мужчина,русский,школа
ebfc00be-424b-4205-ad02-d5aeba4c1abc,Фрилансер,22,правая,мужчина,Русский,специалитет
fc393c1e-1e19-4b2b-b5ce-d28ce2d5e017,учитель,38,правая,женщина,русский,специалитет
a66fba7c-c5a6-421c-a04e-68266939ca71,инженер,22,правая,женщина,русский,школа
bdf9eda0-ef14-4ab9-9bc9-06390fb3e45a,аминестратор,41,правая,женщина,русский,специалитет
3743d7fc-a7bd-4d5d-af22-10ad716d9a64,программист-наладчик-оператор станков с ЧПУ,34,правая,мужчина,русский,магистратура
40f8f483-7a58-4002-8a89-2dad050ddb72,Дизайнер,21,правая,мужчина,Русский,школа
4e3e375b-d4aa-4933-882a-585c44199a0d,документовед,28,правая,женщина,"Русский, украинский",бакалавриат
945f0c55-7589-4f81-b7a1-95842876e102,обогатитель полезных ископаемых,33,правая,женщина,русский,школа
1d9ee8cc-ae39-4e06-8c72-2fc81cd335ee,врач,27,правая,женщина,русский,специалитет
9d08fbb3-59c5-4ec1-9705-5bbab1a1cec2,никто,26,правая,мужчина,"русский, украинский, татарский. английски",средняя школа
09a8183d-31c3-40ba-9a26-afc0fc481254,студент,21,правая,мужчина,русский,средняя школа
c576a1f8-8b8a-4308-8b4f-eb9a8bb159dd,юрист,18,правая,женщина,русский,школа
b92e0e14-db52-49e8-a2c9-896e21f4c06e,Инженер,28,правая,женщина,Русский,специалитет
4db3acb0-75f9-439d-b034-e8b5a877725a,электрогазосварщик,24,правая,мужчина,Русский,средняя школа
7eaf36c8-ccb4-4b7d-9053-a908255d6116,Бухгалтер,30,правая,мужчина,Русский,специалитет
b1a0ba03-d9b0-4130-a5a6-d5864a7b1d2b,педагог,23,правая,женщина,русский,магистратура
63893970-e462-4ce4-a695-3654763dfcbf,оператор,37,правая,женщина,армянский,бакалавриат
1febb292-660d-48a2-abb3-a2b3667f54cd,русский,53,левая,мужчина,русский,средняя школа
7b5d6a8e-560b-45ed-9935-d93ced367573,педагог,37,переученный левша,женщина,русский,специалитет
a738289a-b3b9-4f37-8118-58970298ffdc,инженер-металлург,47,правая,женщина,"русский, английский",магистратура
638963f5-6131-4226-9862-d6decb5bcfcb,нет специальности,35,правая,женщина,Русский,средняя школа
fb25dd3b-25e2-409d-a285-445af5d5310c,юрист,44,правая,женщина,русский,магистратура
50a8313d-221b-4206-b288-af87f3055a3e,педагог,38,правая,женщина,русский,специалитет
bbe9b70a-e545-45ae-beb1-58ada221b9cf,юрист,29,правая,женщина,Русский,магистратура
4fee10be-4b8b-4a11-894f-6a50ab4e0eec,историк,24,правая,женщина,русский,магистратура
01d8b28d-e675-4874-90ac-be16730612ae,юрист,27,правая,женщина,русский,специалитет
986869cd-583d-4c01-86ce-2fff9c104777,физик,51,правая,мужчина,русский,специалитет
7b05e219-08cd-40a2-92a3-49a650708c16,психолог,36,правая,женщина,русский,специалитет
61015a7e-0658-4d19-a4e6-98ede2c5a130,менеджер,28,правая,женщина,русский,специалитет
2543e22e-1757-47d2-b809-a165daab21d9,студент колледжа,18,левая,мужчина,русский,школа
25feb2c5-bb21-40c6-b2c3-951be0758158,экономист,45,правая,женщина,русский,специалитет
66964c5c-c723-4d86-95dc-92955bb652d3,юрист,44,правая,женщина,русский,магистратура
c4573361-d58a-43ae-afe0-cd9c27a5b8b6,менеджер,45,переученный левша,женщина,русский,магистратура
80d897cd-bda7-4068-aac0-d6a44dfcd141,лингвист,35,правая,женщина,Русский,бакалавриат
e96b30f9-98b9-4e3a-819e-9b0519e2c0cc,модельер-конструктор швейных изделий,26,правая,женщина,русский,специалитет
fa817cbc-14fb-476f-8fdc-5bdd7ffe3ef7,студент колледжа,18,левая,мужчина,русский,школа
0c4a1d21-ad51-4308-845d-83b9d7253c5e,ИТР,30,правая,женщина,Русский,школа
9692ba92-fe8a-44b1-96ce-66c15b75f715,инженер,21,правая,женщина,"русский, английский",бакалавриат
9e7d5ee7-4d98-42ba-800e-6310aee72d2b,лингвист,35,правая,женщина,русский,бакалавриат
53affc1f-eb6d-4c14-97c2-aa87f85f2be5,преподаватель,42,правая,женщина,русский,специалитет
17b53180-41f6-477d-9525-183321a00093,психолог,32,правая,женщина,русский,магистратура
ac388f5b-c6c5-4753-84b2-5ead96403505,Экономист,30,правая,женщина,Русский,специалитет
925c5509-6277-4cbc-8b49-a315d724d393,программист,43,правая,женщина,русский,бакалавриат
b6cfb0c8-662b-4765-ab78-32c307ec262b,техник-прогрммист,21,правая,мужчина,русский,специалитет
84dcbdba-28fa-4f28-8e58-e6054de9939c,бухгалтер,29,правая,женщина,русский,бакалавриат
d7db9daa-6190-4986-a871-5f59f0f7cf50,педагог,32,правая,женщина,"русский, украинский",магистратура
d9d1c5d0-be19-4754-861c-d87be66f0d4f,Программист,43,правая,мужчина,Русский,магистратура
5195bf80-67e1-4894-8543-5011a27a37d5,бухгалтер,28,правая,женщина,русский,специалитет
70687dec-387b-4ea8-b7f3-c8016f6815de,документовед,38,переученный левша,женщина,русский,специалитет
d5b87329-1d1f-45f1-abe3-10cb6ee279d8,специалист,36,правая,женщина,русский,бакалавриат
7d94c448-652a-438f-91ec-23d88109dfb3,преподаватель,36,правая,женщина,русский,специалитет
82db6793-7346-41a8-8dcf-50d358caf11f,Психолог,22,правая,женщина,Русский,бакалавриат
5f754e6e-0a84-4eca-a68e-5e14773f3379,Инженер,28,правая,мужчина,Русский,специалитет
975bfd70-cfe3-4ba6-9023-39dfd5a7af86,филолог,21,правая,женщина,русский,бакалавриат
983be041-9c9f-41f0-ba26-c5518c111b89,учитель,25,правая,женщина,русский,специалитет
e8d766d9-ca38-44e5-96e8-13ab77428884,инженер-строитель,40,правая,женщина,русский,бакалавриат
f7a595cd-0e23-4318-bf13-a7937acb2e72,"Преподаватель английского, немецкого, французского языков и зарубежной литературы",39,правая,женщина,"русский, украинский",аспирантура
608360b9-526d-487b-94de-069101b3e14b,инженер,29,правая,мужчина,русский,аспирантура
cfbdfb3b-3b71-4f19-b8bd-c95773b88219,программист,33,правая,женщина,русский,бакалавриат
2f2ab0b3-5653-422b-bad3-20e966dc1164,бухгалтер,30,правая,женщина,русский,специалитет
a1d920f5-d134-48b4-9676-a47582401497,парикмахер стилист,29,правая,женщина,"русский, украинский,английский",специалитет
dc8e028f-a7a1-490f-9948-abb3171350ea,бухгалтер,24,правая,женщина,русский,бакалавриат
d473bd58-149d-425d-af3c-210c4cf2ff68,Юрист,25,правая,мужчина,українсьикй,докторантура
31d87bca-4d3e-4788-8769-152229f00b9c,менеджер,32,правая,женщина,русский,специалитет
cad8dae8-4146-496b-88c0-904f23f4175f,Электромонтёр,34,правая,мужчина,Русский,специалитет
